"train_start","train_end","validation_start","validation_end","test_start","test_end","date","objective","xi","portfolio_return","raw_portfolio_return","anchor_return","xi_return","active_return","state_label","state_stress","state_risk_on","state_recovery","market_down_breadth","market_tail_breadth","market_dispersion","val_growth_mass","val_alpha_signal_mass","budget_min_exposure","budget_rerisk_step","budget_dd_soft_shift","budget_dd_hard_gap","budget_vol_target_shift","overlay_anchor_kind","universe_raw_count","universe_broad_count","universe_selected_count","universe_selected_avg_opportunity_score","universe_selected_avg_fundamental_confidence","universe_selected_tail_admissible_rate","persistent_raw_portfolio_return","persistent_overlay_exposure","persistent_crash_pressure","persistent_path_dd_excess_pre"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-18","enhanced_growth_anchor_dd_budget_policy","USMV","0.0024842440948737872","0.0024842440948737872","0.007750082372843073","0.0019825023108677176","0.0005017417840060697","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.038461538461538464","0.013689850055552092","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0024842440948737872","1.0","0.0","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-19","enhanced_growth_anchor_dd_budget_policy","USMV","0.0055918391303616515","0.0055918391303616515","0.0021613186768858483","0.00020829254835996736","0.005383546582001684","expansion","0.5604639112504212","1.0","0.0","0.38461538461538464","0.07692307692307693","0.016543909219954536","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0055918391303616515","1.0","0.3760957136341613","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-20","enhanced_growth_anchor_dd_budget_policy","USMV","0.004335419413684179","0.004335419413684179","0.004094802244388833","0.0014575846844737672","0.002877834729210412","expansion","0.5604639112504212","1.0","0.0","0.38461538461538464","0.038461538461538464","0.013045355405923942","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.004335419413684179","1.0","0.4723388495521259","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-23","enhanced_growth_anchor_dd_budget_policy","USMV","-0.00428223258619465","-0.00428223258619465","0.0069176797518142935","-0.004054430740657589","-0.00022780184553706107","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.19230769230769232","0.0187942985136879","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.00428223258619465","1.0","0.3548263497876317","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-24","enhanced_growth_anchor_dd_budget_policy","USMV","0.003414850562016814","0.0049707280546729795","-0.00246808915646478","0.0061586222470721985","-0.0027437716850553847","expansion","0.5604639112504212","1.0","0.0","0.38461538461538464","0.038461538461538464","0.01313005584031278","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0049707280546729795","0.7908434300110736","0.7068674274916948","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-25","enhanced_growth_anchor_dd_budget_policy","USMV","0.0012101418208678297","0.0012101418208678297","-0.0007636042344771317","0.00020751460371104535","0.0010026272171567844","expansion","0.5604639112504212","1.0","0.0","0.46153846153846156","0.07692307692307693","0.020553241548751735","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0012101418208678297","1.0","0.35549863864362774","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-26","enhanced_growth_anchor_dd_budget_policy","USMV","0.004356131236182559","0.004356131236182559","0.0027133772656154926","0.004045178737813293","0.00031095249836926575","expansion","0.5604639112504212","1.0","0.0","0.3076923076923077","0.11538461538461539","0.01719135254068143","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.004356131236182559","1.0","0.5364696306560448","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-02-27","enhanced_growth_anchor_dd_budget_policy","USMV","0.005543525417413","0.005543525417413","0.00544810657131137","0.010433874764695705","-0.004890349347282706","expansion","0.5604639112504212","1.0","0.0","0.34615384615384615","0.07692307692307693","0.015643350805714697","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.005543525417413","1.0","0.5349136690319829","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-02","enhanced_growth_anchor_dd_budget_policy","USMV","-0.004607643658029329","-0.004607643658029329","0.005298035766079623","-0.001329066702089654","-0.0032785769559396747","expansion","0.5604639112504212","1.0","0.0","0.5","0.19230769230769232","0.03126254941041471","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.004607643658029329","1.0","0.44903704258278376","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-03","enhanced_growth_anchor_dd_budget_policy","USMV","-0.011234877562458232","-0.013119965424314206","-0.007229065856014285","-0.004811681173262139","-0.006423196389196093","expansion","0.5604639112504212","1.0","0.0","0.6923076923076923","0.38461538461538464","0.023849714896327406","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.013119965424314206","0.6800000000000002","0.7899999999999999","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-04","enhanced_growth_anchor_dd_budget_policy","USMV","0.0026378158229693944","0.0035578493113514196","0.0013324677486276043","0.0015431129492322615","0.001094702873737133","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.0","0.013845524151274474","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0035578493113514196","0.5865727011524595","0.8600704741356554","0.0007362491534963662"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-05","enhanced_growth_anchor_dd_budget_policy","USMV","-0.007185448082357413","-0.008746580378073425","-0.0010724269848948155","-0.0056492058378773136","-0.0015362422444800995","expansion","0.5604639112504212","1.0","0.0","0.7307692307692307","0.34615384615384615","0.021226107528972887","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.008746580378073425","0.7965727011524595","0.2875877487191404","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-06","enhanced_growth_anchor_dd_budget_policy","USMV","0.0023178251150505723","-0.0008657662362330296","0.006952481534845798","-0.001652677269914804","0.003970502384965376","expansion","0.5604639112504212","1.0","0.0","0.5384615384615384","0.11538461538461539","0.01741222520923784","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.0008657662362330296","0.5927998901415856","0.8554000823938108","0.0005277216224725337"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-09","enhanced_growth_anchor_dd_budget_policy","USMV","0.0036467269172040444","0.005935732146638359","-0.0006570227645503348","-0.00010351781433781682","0.003750244731541861","expansion","0.5604639112504212","1.0","0.0","0.34615384615384615","0.0","0.014685359048749274","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.005935732146638359","0.6527998901415857","0.7335898684122942","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-10","enhanced_growth_anchor_dd_budget_policy","USMV","-0.0029895978464376267","-0.005175818399180559","0.002436367243160279","-0.007450328500944958","0.004460730654507332","expansion","0.5604639112504212","1.0","0.0","0.5384615384615384","0.15384615384615385","0.01518558350081227","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.005175818399180559","0.7127998901415857","0.3619460392546633","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-11","enhanced_growth_anchor_dd_budget_policy","USMV","-0.001916666965850901","-0.0025979448801434456","0.00029396147010110575","-0.005212646540043608","0.0032959795741927074","expansion","0.5604639112504212","1.0","0.0","0.6923076923076923","0.07692307692307693","0.010393407441585381","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.0025979448801434456","0.7644190953019856","0.7266856785235108","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-12","enhanced_growth_anchor_dd_budget_policy","USMV","-0.005535623516360915","-0.006551245889075109","-0.0007668903837826245","-0.004506396626488884","-0.0010292268898720305","expansion","0.5604639112504212","1.0","0.0","0.7307692307692307","0.19230769230769232","0.01805263573086301","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.006551245889075109","0.8244190953019856","0.6527515243514193","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-13","enhanced_growth_anchor_dd_budget_policy","USMV","0.0004614851994608391","0.0018608070508545828","-0.0018845483232658362","0.0008422115153372545","-0.00038072631587641537","expansion","0.5604639112504212","1.0","0.0","0.34615384615384615","0.07692307692307693","0.013500796947794016","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0018608070508545828","0.6263847588234885","0.8302114308823837","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-16","enhanced_growth_anchor_dd_budget_policy","USMV","0.006504547918346857","0.008021087853310068","-0.0012478526442755834","0.0059955965946978385","0.0005089513236490187","expansion","0.5604639112504212","1.0","0.0","0.19230769230769232","0.0","0.011003579206256785","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.008021087853310068","0.8363847588234885","0.43203104854692337","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-17","enhanced_growth_anchor_dd_budget_policy","USMV","0.0002720889836810367","0.0002720889836810367","0.001623291035167461","-0.0016588774454023847","0.0019309664290834215","expansion","0.5604639112504212","1.0","0.0","0.5","0.038461538461538464","0.014620905847991254","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0002720889836810367","1.0","0.16810743310330165","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-18","enhanced_growth_anchor_dd_budget_policy","USMV","-0.01694838035245704","-0.01694838035245704","-0.004232202685615591","-0.016826149287414993","-0.00012223106504204856","expansion","0.5604639112504212","1.0","0.0","0.8461538461538461","0.38461538461538464","0.01739451801316683","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.01694838035245704","1.0","0.5157934321924141","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-19","enhanced_growth_anchor_dd_budget_policy","USMV","-0.007512620918274828","-0.004860515728847905","-0.01101010009149886","-0.0022462198018087243","-0.005266401116466104","expansion","0.5604639112504212","1.0","0.0","0.6923076923076923","0.11538461538461539","0.023058223596770327","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.004860515728847905","0.5687342374658217","0.8734493219006337","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-20","enhanced_growth_anchor_dd_budget_policy","USMV","-0.013969669594514029","-0.017661996334174836","-0.008211260094651751","-0.009969986249423024","-0.003999683345091005","expansion","0.5604639112504212","1.0","0.0","0.8846153846153846","0.3076923076923077","0.01484767143652365","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.017661996334174836","0.609308032085431","0.8430189759359268","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-23","enhanced_growth_anchor_dd_budget_policy","USMV","-0.0030012393847986697","0.0010734485322984218","-0.008494894748308798","0.004439671563440939","-0.007440910948239609","expansion","0.5604639112504212","1.0","0.0","0.38461538461538464","0.11538461538461539","0.015506940241489972","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0010734485322984218","0.5741490666042965","0.8693882000467776","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-24","enhanced_growth_anchor_dd_budget_policy","USMV","0.00047214751014268343","0.00019500527910920433","0.0014789572485242024","-0.004851278215537658","0.005323425725680341","expansion","0.5604639112504212","1.0","0.0","0.5","0.11538461538461539","0.018438299219773115","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.00019500527910920433","0.7841490666042965","0.5538517531927979","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-25","enhanced_growth_anchor_dd_budget_policy","USMV","0.007212722471978856","0.0070665747167843185","0.007690852376069015","0.003466576787862108","0.003746145684116748","expansion","0.5604639112504212","1.0","0.0","0.15384615384615385","0.038461538461538464","0.011426053091209283","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0070665747167843185","0.7658930236875774","0.725580232234317","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-26","enhanced_growth_anchor_dd_budget_policy","USMV","-0.010250050085716621","-0.010311699912618153","-0.007754356092200356","-0.0045341485630867595","-0.005715901522629862","expansion","0.5604639112504212","1.0","0.0","0.7692307692307693","0.23076923076923078","0.020772787336143447","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.010311699912618153","0.9758930236875774","0.24505045919805613","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-27","enhanced_growth_anchor_dd_budget_policy","USMV","0.0031881459181996104","-0.001465046360799339","0.009510988949168218","-0.011820804128759299","0.015008950046958909","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.07692307692307693","0.01608465180612515","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.001465046360799339","0.5760589185811663","0.8679558110641253","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-30","enhanced_growth_anchor_dd_budget_policy","USMV","0.00025168764123638084","-0.0021020328976088785","0.004365279145508702","0.006255483731815392","-0.006003796090579012","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.11538461538461539","0.01667217037408861","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.0021020328976088785","0.6360589185811663","0.5848474529917064","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-03-31","enhanced_growth_anchor_dd_budget_policy","USMV","0.015741175769665015","0.017740146237985234","0.004754850500835393","0.011451580263990957","0.004289595505674058","expansion","0.5604639112504212","1.0","0.0","0.23076923076923078","0.0","0.023511130159142565","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.017740146237985234","0.8460589185811662","0.5792543267996885","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-01","enhanced_growth_anchor_dd_budget_policy","USMV","0.007079877979963524","0.007437939720776014","0.0015099315200085134","-0.0007547950877360154","0.007834673067699539","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.0","0.019887920635542143","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.007437939720776014","0.9395983054196632","0.283536887252562","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-02","enhanced_growth_anchor_dd_budget_policy","USMV","0.001410929288722925","0.001426276825953656","0.001118622385404325","0.007445801824106146","-0.006034872535383221","expansion","0.5604639112504212","1.0","0.0","0.2692307692307692","0.07692307692307693","0.012949523733279114","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.001426276825953656","0.9501143646640458","0.4355477839798101","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-06","enhanced_growth_anchor_dd_budget_policy","USMV","0.004193322522456569","0.0044607303727489","-0.0012447080372195774","0.0006426473671969912","0.0035506751552595774","expansion","0.5604639112504212","1.0","0.0","0.5769230769230769","0.0","0.01580131004691919","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0044607303727489","0.9531310600382401","0.3953477607490583","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-07","enhanced_growth_anchor_dd_budget_policy","USMV","-0.003099050199150298","-0.003284985891361479","0.0014290022319605707","-0.002247902896474918","-0.00085114730267538","expansion","0.5604639112504212","1.0","0.0","0.6153846153846154","0.038461538461538464","0.011663574544052879","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.003284985891361479","0.9605566057132644","0.36772670262721585","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-08","enhanced_growth_anchor_dd_budget_policy","USMV","0.017248853239085874","0.018055128555099543","-0.0028357372433715873","0.009762940360987127","0.007485912878098747","expansion","0.5604639112504212","1.0","0.0","0.11538461538461539","0.07692307692307693","0.025822935070789973","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.018055128555099543","0.9614053661637769","0.5407818811300107","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-09","enhanced_growth_anchor_dd_budget_policy","USMV","0.0029937678409456153","0.0032476406799524416","0.0014803310560747309","-0.0027624535554947593","0.005756221396440374","expansion","0.5604639112504212","1.0","0.0","0.34615384615384615","0.038461538461538464","0.016608196026245966","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0032476406799524416","0.8563506724702852","0.427948717948718","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-10","enhanced_growth_anchor_dd_budget_policy","USMV","-0.00391440559307683","-0.004218754599168627","-0.002095601362352559","-0.011826130440373617","0.007911724847296787","expansion","0.5604639112504212","1.0","0.0","0.7692307692307693","0.038461538461538464","0.010015889050106913","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.004218754599168627","0.8566523598889141","0.4669516743607791","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-13","enhanced_growth_anchor_dd_budget_policy","USMV","0.0044942969853308","0.00500645354378501","0.0015234108268301074","0.008194093112996903","-0.0036997961276661034","expansion","0.5604639112504212","1.0","0.0","0.5","0.038461538461538464","0.01855086283126225","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.00500645354378501","0.8529571411912025","0.5923191675779064","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-14","enhanced_growth_anchor_dd_budget_policy","USMV","0.005951922618068124","0.006206193552834791","0.004411483858406174","0.0017110044814430125","0.004240918136625111","expansion","0.5604639112504212","1.0","0.0","0.3076923076923077","0.0","0.012958149519229247","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.006206193552834791","0.8583219695330062","0.44698649871516416","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-15","enhanced_growth_anchor_dd_budget_policy","USMV","-0.005456336817366604","-0.0059281018653444175","-0.002777707537891912","0.0028825053671288625","-0.008338842184495467","expansion","0.5604639112504212","1.0","0.0","0.7692307692307693","0.15384615384615385","0.021393086475046553","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","-0.0059281018653444175","0.8502520640458061","0.23208289246918457","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-16","enhanced_growth_anchor_dd_budget_policy","USMV","0.001659296062550942","0.002176410929571601","0.00043629338559732526","0.004790259064799018","-0.0031309630022480764","expansion","0.5604639112504212","1.0","0.0","0.4230769230769231","0.038461538461538464","0.014439210385003474","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.002176410929571601","0.702827622874479","0.7728792828441409","0.0"
"2023-08-07","2025-08-08","2025-08-18","2026-02-17","2026-02-18","2026-04-17","2026-04-17","enhanced_growth_anchor_dd_budget_policy","USMV","0.0053409483236503625","0.0060622565033328635","0.0012760760345228387","0.004979353996634073","0.0003615943270162897","expansion","0.5604639112504212","1.0","0.0","0.3076923076923077","0.038461538461538464","0.015236322131590508","0.1","0.12","0.15","0.06","-0.02","0.015","-0.04","reference_anchor","266.0","80.0","20.0","0.5717565037176335","0.314383266214365","1.0","0.0060622565033328635","0.8492935683509992","0.38204357685647866","0.0"
